title,description,cleaned_text
Software Engineer (m/w/d),"Wir suchen eine:n Entwickler:in mit Begeisterung für alle Themen rund um Software! * Als Mitglied eines agilen, verteilten Backend Development Teams bist du an der Weiterentwicklung unserer Produkte und Systeme sowie der Wartung und Pflege der … in zumindest einer der folgenden Sprachen: Python, Java, Go",wir suchen eine n entwickler mit begeisterung f r alle themen rund um software al mitglied eines agilen verteilten backend development team bist du der weiterentwicklung unserer produkte und systeme sowie der wartung und pflege der zumindest einer der folgenden sprachen python java go
Internship Data Analytics & Performance Management (m/f/d),"Support analyses that aid data-driven decision-making and process automation * Implement reports to drive measures supporting the Service strategy … First experience in statistical analysis with large data sets using SQL, Python, R or similar is a plus",support analysis aid data driven decision making process automation implement report drive measure supporting service strategy first experience statistical analysis large data set using sql python r similar plus
Embedded Entwickler (w/m/x),Du bist begeisterte/r Entwickler*in? Gleichzeitig schlägt dein Herz für die Fahrzeug- und Luftfahrttechnik? Du würdest deine Leidenschaften gerne im Beruf vereinen … Du hast sehr gute Kenntnisse in der Entwicklung mit C (C++ und Python wünschenswert),du bist begeisterte r entwickler gleichzeitig schl gt dein herz f r die fahrzeug und luftfahrttechnik du w rdest deine leidenschaften gerne im beruf vereinen du hast sehr gute kenntnisse der entwicklung mit c c und python w nschenswert
Studentenjob (w/m/x) - Programmierung - Core Banking Systems (20 h/Woche),"Die Core Banking Systems Abteilung ist zuständig für die Steuerung und Weiterentwicklung der Kernbankenlösungen in der RBI-Gruppe … Du Programmiersprachenkenntnisse hast (bevorzugt JavaScript/TypeScript, aber auch SQL und Python oder Java sind von Vorteil)",die core banking system abteilung ist zust ndig f r die steuerung und weiterentwicklung der kernbankenl sungen der rbi gruppe du programmiersprachenkenntnisse hast bevorzugt javascript typescript aber auch sql und python oder java sind von vorteil
Developer for Software Delivery & DevOps - Solar Energy (m/w/d),"Green and brown field development projects for tooling that will be used by hundreds of developers, for millions of devices … advantage are (not all expected): experience with Azure, Elastic Stack, SQL, ClickHouse, Redis, GitLab CI, JS/TS, YAML, Docker, Kubernetes, C#/.NET and Python",green brown field development project tooling used hundred developer million device advantage expected experience azure elastic stack sql clickhouse redis gitlab ci j t yaml docker kubernetes c python
IT Security Spezialist (m/w/d),"Die Schwerpunkte deiner Tätigkeiten in unserem IT Security Team umfassen folgende Bereiche: Betrieb und Planung von Security-relevanten Systemen insbesondere * Firewalls und IPS-/IDS-Systeme … gute Kenntnisse in Skriptsprachen, z.B. Python, BASH",die schwerpunkte deiner tigkeiten unserem security team umfassen folgende bereiche betrieb und planung von security relevanten systemen insbesondere firewall und ip id systeme gute kenntnisse skriptsprachen z b python bash
Teamlead Test Engineering (f/m/x),"Build up and lead a test team of up to 5 people * Set up testing concepts of our complex measurement systems and their components * Define tests/test plans based on requirements of development projects * Execute, evaluate and document tests … Python, MATLAB)",build lead test team people set testing concept complex measurement system component define test test plan based requirement development project execute evaluate document test python matlab
Test Automation Engineer (All Genders),"Standorte: Graz, Wien - adesso Austria ist Teil der adesso Gruppe und gehört zu den Top-Technologie- und Beratungsunternehmen in Österreich mit Geschäftsstellen in Wien und Graz … Erfahrungen mit einer der gängigen Programmiersprachen sind von Vorteil (Java, C++, C#, Phyton etc",standorte graz wien adesso austria ist teil der adesso gruppe und geh rt zu den top technologie und beratungsunternehmen sterreich mit gesch ftsstellen wien und graz erfahrungen mit einer der g ngigen programmiersprachen sind von vorteil java c c phyton etc
IT Devops und Data Engineer (m/w/d),"Derzeit suchen wir einen Mitarbeiter (m/w/d) als … Firmenzentrale Hörsching - Ref.-Nr. 5226 - Eintrittsdatum - ab sofort - Einsatzort - Hörsching - Beschäftigungsausmass - in Vollzeit - In dieser Position arbeiten Sie als Teil des innovativen ""Application & OT""-Teams mit an spannenden internationalen Digitalisierungs-Projekten … ",derzeit suchen wir einen mitarbeiter w al firmenzentrale h rsching ref nr eintrittsdatum ab sofort einsatzort h rsching besch ftigungsausmass vollzeit dieser position arbeiten sie al teil de innovativen application ot team mit spannenden internationalen digitalisierungs projekten
Application Engineer (Junior) (m/f/d),"The Task: Tune, Troubleshoot, Understand, and Support multibeam mask writers (MBMW), currently in production at our customer sites … Useful technical skills: geometric and electron optics, vacuum systems, electron beam methods, data analysis (incl. Big Data) and Python scripting",task tune troubleshoot understand support multibeam mask writer mbmw currently production customer site useful technical skill geometric electron optic vacuum system electron beam method data analysis incl big data python scripting
IT-Specialist im Bereich Linux Betrieb (m/w/d),"Setup von neuen Maschinen nach vorgegebenen Muster (unter Nutzung von Ansible) * Einbindung der Maschinen in das Monitoring, Backup incl. Dokumentation … Scripting, mindestens 1-2 Scriptsprachen wie Bash, Perl, Python oder ähnlichen (wie zB Java, JavaScript)",setup von neuen maschinen nach vorgegebenen muster unter nutzung von ansible einbindung der maschinen da monitoring backup incl dokumentation scripting mindestens scriptsprachen wie bash perl python oder hnlichen wie zb java javascript
Computer Vision & Machine Learning (all genders),Ausarbeitung und Weiterentwicklung von Applikationen in der industriellen Bildverarbeitung (2D & 3D Applikationen) … Großes Interesse in Machine Learning und praktische Erfahrung in der Softwareentwicklung mit Python und/oder Matlab,ausarbeitung und weiterentwicklung von applikationen der industriellen bildverarbeitung applikationen gro e interesse machine learning und praktische erfahrung der softwareentwicklung mit python und oder matlab
Spezialist*in Operatives Service & Technologie Management,"Abstimmung, Definition und Implementierung von Anforderungen zur kontinuierlichen Überwachung und Analyse unserer Applikations- und Infrastruktur Services für … Grundkenntnisse mit Scriptsprachen (z.B. Python, Ruby) sowie Kenntnisse Java und HTML sind wünschenswert",abstimmung definition und implementierung von anforderungen zur kontinuierlichen berwachung und analyse unserer applikations und infrastruktur service f r grundkenntnisse mit scriptsprachen z b python ruby sowie kenntnisse java und html sind w nschenswert
Spezialist*in Strategische Modellierung - Modellierungen liegen Ihnen und Sie wollen die Energiezukunft mitgestalten? Dann sind Sie bei uns richtig,"Das strategisches Modellierungsteam der Wiener Netze entwickelt und betreibt computerbasierte Modelle der städtischen Energie- und Mobilitätssysteme, auf deren … in haben Sie bereits umfassendes Know-How in relevanten Programmier- und Modellierungssprachen, wie z.B. python, Julia und GAMS gesammelt",da strategisches modellierungsteam der wiener netze entwickelt und betreibt computerbasierte modelle der st dtischen energie und mobilit tssysteme auf deren haben sie bereits umfassendes know relevanten programmier und modellierungssprachen wie z b python julia und gam gesammelt
Data Analytics Consultant (f/m/d),"Unterstützung des Vertiebs bei Kundenterminen im Umfeld Daten-Plattformen im öffentlichen Umfeld - Smart Cities * Entwicklung open-source basierter Daten-Plattformen unter Nutzung von FIWARE Komponenten … mit unterschiedlichen Programmiersprachen, bevorzugt: Node JS, Java, Golang, Python und/oder Rust",unterst tzung de vertiebs bei kundenterminen im umfeld daten plattformen im ffentlichen umfeld smart city entwicklung open source basierter daten plattformen unter nutzung von fiware komponenten mit unterschiedlichen programmiersprachen bevorzugt node j java golang python und oder rust
Studentenjob (f/m/x) Gemeindeanalyst:in (20h/Woche),"Unser Team ist als Teil der Abteilung Financial Institutions Analysis für die Risikoeinschätzung von regionalen Gebietskörperschaften und lokalen Einheiten für … Da die Raiffeisen Bank International sehr hohe Anforderungen an die Risikobeurteilung stellt, decken unsere Gemeindeanalysten ein breites … ",unser team ist al teil der abteilung financial institution analysis f r die risikoeinsch tzung von regionalen gebietsk rperschaften und lokalen einheiten f r da die raiffeisen bank international sehr hohe anforderungen die risikobeurteilung stellt decken unsere gemeindeanalysten ein breites
Frontend Developer (w/m/x),"Mitwirkung im Gesamtprozess von der Anforderungserhebung bis zur Produktivstellung * Konzeption moderner und nutzerfreundlicher User-Interfaces … Routinierter Umgang mit verschiedenen Programmiersprachen wie Java, Python, Node.js, Javascript",mitwirkung im gesamtprozess von der anforderungserhebung bi zur produktivstellung konzeption moderner und nutzerfreundlicher user interface routinierter umgang mit verschiedenen programmiersprachen wie java python node j javascript
Berechnungsingenieur:in FEM,Als Berechnungsingenieur:in bist du Teil unserer Numerischen Simulation. Deine Mission ist die virtuelle Erprobung der Prototypen und die Optimierung der Serienmaschinen. * Dein Arbeitsplatz ist im TIZ Grieskirchen gegenüber dem PÖTTINGER Hauptgebäude … Idealerweise hast du schon in Python gearbeitet,al berechnungsingenieur bist du teil unserer numerischen simulation deine mission ist die virtuelle erprobung der prototypen und die optimierung der serienmaschinen dein arbeitsplatz ist im tiz grieskirchen gegen ber dem p ttinger hauptgeb ude idealerweise hast du schon python gearbeitet
Consultant (m/w/d) Smart Mobility,"Sie erarbeiten im Team und mit dem Kunden nachhaltige, innovative und datenbasierte Mobilitätslösungen, welche als Entscheidungsgrundlagen dienen * Sie monitoren regelmäßig Trends, Strategien und Upcoming Innovation im Bereich Mobilität und leiten daraus Business Opportunities ab",sie erarbeiten im team und mit dem kunden nachhaltige innovative und datenbasierte mobilit tsl sungen welche al entscheidungsgrundlagen dienen sie monitoren regelm ig trend strategien und upcoming innovation im bereich mobilit und leiten daraus business opportunity ab
Testingenieur - Automotive (m/w/div.),"Verantwortung übernehmen: Sie entwickeln und verifizieren Echtzeit-Simulationsmodelle an Hardware-In-The-Loop Systemen und erstellen automatisierte Tests zur … in-the-Loop oder Rapid-Prototype Systemen (ETAS, dSpace, etc.) sowie dem Umgang mit Computersprachen (C, C++, Python, Java, etc.) von Vorteil",verantwortung bernehmen sie entwickeln und verifizieren echtzeit simulationsmodelle hardware loop systemen und erstellen automatisierte test zur loop oder rapid prototype systemen eta dspace etc sowie dem umgang mit computersprachen c c python java etc von vorteil
Senior Security Architect / Secure Software Developer (w/m/d),"Erstelle Sicherheitskonzepte für große und komplexe Systeme bzw. Netzwerke. * Unterstütze Kunden dabei, Cyber Risiken zu verstehen und berate diese zu mindern … Programmiererfahrung in zumindest einer höheren Programmiersprachen (Java, C#, C++) bzw. Skriptsprachen (Python, Go, Powershell)",erstelle sicherheitskonzepte f r gro e und komplexe systeme bzw netzwerke unterst tze kunden dabei cyber risiken zu verstehen und berate diese zu mindern programmiererfahrung zumindest einer h heren programmiersprachen java c c bzw skriptsprachen python go powershell
